onset	duration	trial_type	response_time	texture	color	shape	task	response	probe_pic
0.0002737999893724	3	Stay	0.5369472000165842	Filled	red	Polygon	Face	1.0	Face
4.515890999988186	3	Stay	0.7045716000138782	Filled	blue	Polygon	Face	2.0	Scene
9.030954199959524	3	Stay	0.5732900999719277	Filled	red	Polygon	Face	1.0	Face
13.547785999951884	3	Stay	0.5902843000367284	Filled	blue	Polygon	Face	1.0	Face
19.59354329999769	3	EDS	0.8273646999732591	Donut	red	Circle	Face	2.0	Scene
27.10020639997674	3	Stay	0.6867399999755435	Donut	red	Polygon	Face	2.0	Scene
33.118291999970104	3	IDS	0.6839319000137039	Donut	blue	Circle	Scene	1.0	Scene
43.634121599956416	3	IDS	0.5868070999858901	Donut	red	Circle	Face	1.0	Face
49.6518003999954	3	IDS	0.9185190999996848	Donut	blue	Circle	Scene	1.0	Scene
58.670822999964	3	Stay	0.7655540000414476	Donut	blue	Polygon	Scene	2.0	Face
67.68677049997495	3	EDS	0.7336210000212304	Filled	blue	Polygon	Face	2.0	Scene
72.20485649997136	3	Stay	0.5660312999971211	Filled	red	Polygon	Face	1.0	Face
76.72143139998661	3	EDS	0.8161613000556827	Donut	blue	Polygon	Scene	1.0	Scene
84.23925549996784	3	IDS	0.8482434999896213	Donut	red	Circle	Face	2.0	Scene
90.25572159996956	3	Stay	0.7481889000046067	Donut	red	Polygon	Face	2.0	Scene
94.77346109994689	3	Stay	0.7307844000170007	Donut	red	Circle	Face	2.0	Scene
106.79071229998956	3	EDS	0.8131303999689408	Filled	blue	Circle	Scene	1.0	Scene
111.307803099975	3	Stay	0.6628314999979921	Filled	red	Circle	Scene	2.0	Face
123.32589089998508	3	Stay	0.6788948000175878	Filled	blue	Circle	Scene	1.0	Scene
130.84388929995475	3	IDS	0.6597991000162438	Filled	red	Polygon	Face	2.0	Scene
139.86005159997148	3	Stay	0.5605121999979019	Filled	red	Polygon	Face	1.0	Face
147.37664139998378	3	IDS	0.7946514000068419	Filled	red	Circle	Scene	2.0	Face
151.89460839994717	3	EDS	0.8432190999737941	Donut	blue	Circle	Scene	2.0	Face
162.41279819997723	3	EDS	0.7420649999985471	Filled	blue	Circle	Scene	1.0	Scene
171.42874969996046	3	Stay	0.7748484999756329	Filled	red	Circle	Scene	1.0	Scene
177.46359309996478	3	Stay	0.6580442999838851	Filled	red	Circle	Scene	1.0	Scene
181.99553389998616	3	EDS	0.674767000018619	Donut	blue	Polygon	Scene	1.0	Scene
192.51472089998424	3	EDS	0.9058771000127308	Filled	blue	Polygon	Face	1.0	Face
197.04734109999845	3	Stay	0.6401908000116237	Filled	blue	Polygon	Face	1.0	Face
203.082487799984	3	IDS	0.8382287000422366	Filled	red	Circle	Scene	1.0	Scene
210.6167377999518	3	Stay	0.7212591000134125	Filled	blue	Circle	Scene	2.0	Face
215.15127449994912	3	IDS	0.8520220000064	Filled	blue	Polygon	Face	2.0	Scene
224.18467229994712	3	IDS	0.7022895999834873	Filled	blue	Circle	Scene	2.0	Face
228.71940010000253	3	IDS	0.5682006999850273	Filled	red	Polygon	Face	1.0	Scene
239.25145649997285	3	Stay	0.6023509000078775	Filled	blue	Polygon	Face	1.0	Scene
251.28646509995448	3	Stay	0.6349351999815553	Filled	blue	Polygon	Face	1.0	Face
255.8214689999586	3	EDS	0.7990434999810532	Donut	red	Polygon	Face	2.0	Scene
267.8545957999886	3	IDS	0.7164443000219762	Donut	blue	Circle	Scene	2.0	Face
272.3886406999664	3	Stay	0.6984122999710962	Donut	blue	Circle	Scene	2.0	Face
276.9222687999718	3	EDS	0.8819621999864466	Filled	blue	Circle	Scene	1.0	Scene
285.9565985999652	3	Stay	0.6809056000201963	Filled	red	Circle	Scene	2.0	Face
290.49036309996154	3	Stay	0.6638269000104629	Filled	blue	Circle	Scene	2.0	Face
295.02435539994616	3	EDS	0.6130000000121072	Donut	red	Polygon	Face	1.0	Face
305.5583238999825	3	IDS	1.045763100031763	Donut	blue	Circle	Scene	1.0	Scene
314.5910865999758	3	Stay	0.6796120000071824	Donut	blue	Polygon	Scene	1.0	Scene
326.62656259996584	3	Stay	0.6940344999893568	Donut	blue	Circle	Scene	1.0	Scene
332.66029969998635	3	Stay	0.559957800025586	Donut	blue	Circle	Scene	1.0	Scene
344.69320839998545	3	Stay	0.6432054999750108	Donut	blue	Circle	Scene	1.0	Scene
350.7265276999678	3	Stay	0.6940371000091545	Donut	blue	Polygon	Scene	2.0	Face
361.26204269996384	3	EDS	0.7089891000068747	Filled	red	Circle	Scene	1.0	Scene
370.2960032999981	3	Stay	0.6579004999948665	Filled	red	Circle	Scene	2.0	Face
