filename	acq_time	operator	randstr
anat/sub-10173_T1w.nii.gz	2022-02-28T09:33:52	n/a	8bf62809
fmap/sub-10173_dir-pe0_run-001_epi.nii.gz	2022-02-28T09:40:54	n/a	abc84797
fmap/sub-10173_dir-pe1_run-001_epi.nii.gz	2022-02-28T09:42:21	n/a	d46a29fc
func/sub-10173_task-ThalHi_run-001_bold.nii.gz	2022-02-28T09:51:00	n/a	ad21e250
func/sub-10173_task-ThalHi_run-002_bold.nii.gz	2022-02-28T09:59:17	n/a	f39c712b
func/sub-10173_task-ThalHi_run-003_bold.nii.gz	2022-02-28T10:14:26	n/a	2b3314e2
func/sub-10173_task-ThalHi_run-004_bold.nii.gz	2022-02-28T10:22:15	n/a	797c2045
fmap/sub-10173_dir-pe0_run-002_epi.nii.gz	2022-02-28T10:29:48	n/a	3aa0cd30
fmap/sub-10173_dir-pe1_run-002_epi.nii.gz	2022-02-28T10:31:15	n/a	84337fcf
func/sub-10173_task-ThalHi_run-005_bold.nii.gz	2022-02-28T10:32:19	n/a	7b668364
func/sub-10173_task-ThalHi_run-006_bold.nii.gz	2022-02-28T10:40:11	n/a	c7385392
func/sub-10173_task-ThalHi_run-007_bold.nii.gz	2022-02-28T10:47:40	n/a	c9f27c85
func/sub-10173_task-ThalHi_run-008_bold.nii.gz	2022-02-28T10:55:03	n/a	38ec8900
